"sample","score_1","score_2","score_3","score_4"
"HG01069","-40.29655461804941","24.204870462417603","2.9485576616134495","-5.987553392536938"
"HG01070","-36.50680227857083","26.55873089330271","4.074186502373777","-3.675938284257427"
"HG01072","-38.964413398643956","25.49741552839987","3.4066436247667298","-5.950456252321601"
"HG01073","-44.463329570018686","24.624369701836258","3.104619301855564","2.2895876779221"
"HG01075","-34.285822602687404","25.277124395594","9.71937151637394","-2.3829931234940886"
"HG01077","-37.3732594588073","27.63462460041046","2.2279425219167024","-12.165803614538163"
"HG01079","-44.567894510924816","22.487394323572516","0.7125686111394316","-3.8251420367741957"
"HG01080","-39.937103248084895","25.998650640249252","-2.7801027093082666","11.14149846509099"
"HG01082","-36.358980886405334","21.577171847224236","7.638519894331694","-2.8256730169523507"
"HG01083","-41.99664328247309","24.54890811443329","-1.1621360396966338","-2.0665798446862027"
"HG01085","-33.59031654079445","26.09763128636405","5.912234457209706","-11.191506435046904"
"HG01086","-44.127151276916265","22.591373920440674","0.6229171879822388","-4.782876537879929"
"HG01088","-44.34127603133675","27.22757885255851","-0.8564032049616799","-9.5852364115417"
"HG01089","-45.856797317857854","21.338196635246277","4.721009818022139","-2.138615826377645"
"HG01092","-42.09922709711827","30.084423661231995","0.2651505768299103","5.49210162833333"
"HG01094","-45.153199827997014","29.685286970809102","0.4947553819511086","7.903794632409699"
"HG01095","-40.29245990363415","20.635671196039766","1.6052035496104509","7.619853078853339"
"HG01097","-39.342230827896856","24.698774814605713","-5.579384159529582","-6.7068268925650045"
"HG01098","-37.781093270517886","24.04085380071774","2.8802224930841476","-9.16284686815925"
"HG01101","-32.16188037581742","20.144705412443727","0.5558962187496945","-4.727878536679782"
"HG01102","-42.321152244112454","23.490160500630736","2.346737949643284","2.6834134940290824"
"HG01104","-50.482509764726274","28.633606173098087","4.277617937186733","0.9386055128416047"
"HG01105","-34.878841742523946","20.89999532699585","-2.9887417086865753","-4.088902626186609"
"HG01107","-46.2320920197526","18.584599254652858","-2.7200184994144365","-3.6419433237751946"
"HG01108","-43.66996751213446","22.31259513925761","4.996645211707801","3.2646337545011193"
"HG01110","-44.86138673895039","23.46361637953669","11.272256884956732","-11.851102905347943"
"HG01111","-43.05488038319163","22.42876926716417","-1.785797092365101","-23.855383457965218"
"HG01112","-37.98780337674543","25.623301297426224","-2.2002281019231305","3.0820791237056255"
"HG01113","-43.1158971786499","24.574964854167774","-3.4844799637794495","-0.03151303785853088"
"HG01119","-38.37434994010255","21.24012598930858","3.2564228451810777","-4.061095175216906"
"HG01121","-31.177788961911574","25.706392859807238","4.943035379983485","-12.983389920322224"
"HG01122","-37.34031567815691","21.495040369220078","3.791111534461379","-2.3261097439099103"
"HG01124","-51.71728677721694","25.065362067893147","1.5319484050851315","-4.259840005892329"
"HG01125","-41.476098865736276","24.661271390039474","4.887388039613143","1.6349342470057309"
"HG01130","-35.2820504688425","20.055588067742065","3.435680268565193","-3.8760953459423035"
"HG01131","-44.29080702003557","25.56535577774048","10.04325796617195","-2.9049409352010116"
"HG01133","-34.09256814676337","16.970013067824766","5.237121460726485","-0.9527519012335688"
"HG01134","-31.57335774321109","21.675189446192235","-0.17522802867460996","12.671142607694492"
"HG01136","-39.85782417608425","29.09111809032038","-1.0109701475594193","0.9276945465244353"
"HG01137","-35.82072319299914","24.44167697429657","-3.806924420176074","-7.5162619557231665"
"HG01139","-44.12150531203952","21.061424216255546","11.152243543183431","10.648137769894674"
"HG01140","-41.745101258857176","7.570612646639347","0.8148580141132697","-13.581417746841908"
"HG01142","-43.697751661762595","25.315512012224644","-0.20291282632388175","-6.841829229146242"
"HG01148","-39.25256058201194","18.68024857272394","1.965178907266818","-1.744535693898797"
"HG01149","-40.21155142271891","24.41059924196452","0.6021877822931856","-12.627455689245835"
"HG01161","-35.53415968432091","21.067621991038322","7.311119496123865","6.1690838729264215"
"HG01162","-38.82728121848777","21.78183730877936","1.7033136446261778","-4.541917700436898"
"HG01164","-37.26986555021722","21.761295313946903","2.7412824529455975","-0.7725852344883606"
"HG01167","-33.22598354448564","23.762520916759968","8.749062191462144","3.3872161565814167"
"HG01168","-36.44355289521627","21.80011972389184","1.9560725522460416","-5.908523633494042"
"HG01170","-50.018492547329515","22.682263729861006","6.283131882315502","5.9419351069955155"
"HG01171","-41.530091554741375","20.712823033332825","-2.2278082084376365","3.848045164369978"
"HG01173","-36.9384040881414","18.694701285799965","3.3151245691115037","-2.0420493890997022"
"HG01174","-42.91051903506741","20.850946383317932","2.5329740692395717","2.091769635095261"
"HG01176","-44.22442000487354","23.610286864684895","3.473354591638781","-4.088548359111883"
"HG01177","-41.39854973740876","20.70928429858759","7.305661526159383","-3.7081318558193743"
"HG01182","-48.34891328238882","29.548888182034716","0.5103337900945917","-9.989162469864823"
"HG01183","-31.26366135990247","18.207312730140984","7.0633551145438105","-3.0205023208400235"
"HG01187","-39.79910948406905","23.13955128006637","6.81575446203351","8.092471651616506"
"HG01188","-41.631545040756464","21.01172681339085","4.728034288622439","1.8175856525776908"
"HG01190","-31.158270351123065","23.7491026755888","5.297201358480379","-0.45261901745107025"
"HG01191","-41.15953425364569","23.666652455111034","4.066574375028722","11.6034258431755"
"HG01197","-36.735453648725525","24.235864530317485","7.008783408906311","0.6035764182452112"
"HG01198","-41.10934264725074","24.08349096775055","0.033386690891347826","3.1843573527876288"
"HG01200","-34.05624349066056","20.267967234831303","2.036271004122682","-11.731018095975742"
"HG01204","-39.84466364106629","24.549711933359504","6.61483456438873","-5.014245669241063"
"HG01205","-40.54435374343302","16.446151356678456","5.285205964115448","-0.848822312313132"
"HG01241","-34.56415187870152","20.71165262721479","2.6470268841367215","-14.149332689819857"
"HG01242","-39.06407746928744","21.372867979109287","-0.7481506024487317","5.639121633255854"
"HG01247","-46.12838156928774","20.874317024834454","4.106353607494384","-6.646805906202644"
"HG01248","-47.72544581606053","26.84491275367327","-0.504385803360492","2.3525684715714306"
"HG01250","-40.22805013670586","20.7296879068017","8.227644893340766","10.870418683392927"
"HG01251","-35.50742383720353","24.962737917900085","3.281585670541972","2.9043732854770496"
"HG01253","-41.52189992950298","21.653312462149188","0.11733924818690866","-0.8164990005316213"
"HG01254","-43.47635064169299","25.608183497330174","-12.114491589716636","-8.743640684173442"
"HG01256","-38.27640802273527","19.996829870156944","6.265820955159143","-17.33393860142678"
"HG01257","-36.38860549952369","27.124855337198824","-0.034590542782098055","-4.873183235991746"
"HG01259","-36.590142373228446","21.741369247436523","7.747653214493766","3.8153272243216634"
"HG01260","-31.135425122221932","25.692728344816715","11.122166794375516","8.943369352607988"
"HG01269","-40.63330908759963","22.460201456444338","-0.2307712057372555","-2.5852708475431427"
"HG01271","-41.43447792495135","23.88926064968109","0.464723197510466","-6.67979900422506"
"HG01272","-29.106352707953192","21.629838218912482","4.866586733143777","7.459714401513338"
"HG01275","-38.67972947296221","25.562527244677767","-0.4055646078195423","-2.6570176744135097"
"HG01277","-40.979758322937414","22.370064249262214","4.079429761390202","-0.8006346967304125"
"HG01280","-45.0659663756378","20.95375606790185","6.71930786408484","-8.453703137813136"
"HG01281","-45.663600256550126","29.648021529894322","7.211528337560594","-21.89870466373395"
"HG01284","-38.76965458120685","23.174377550487407","7.711710343835875","6.835740061476827"
"HG01286","-40.86742108431645","21.245608936529607","3.4483952296432108","-9.596518636564724"
"HG01302","-41.325144122121856","22.225117357447743","5.035771932103671","-10.838586596539244"
"HG01303","-45.60995536809787","18.286315546371043","-4.708339267410338","-16.558013896108605"
"HG01305","-43.91280286281835","22.611037522554398","-2.7421803392935544","4.857786536216736"
"HG01308","-39.73306354787201","20.455176701769233","0.8739851807476953","-1.9691533328732476"
"HG01311","-42.939412814565","23.67943587526679","2.67552447412163","-6.114620528882369"
"HG01312","-34.09856974973809","24.028383374214172","1.9393246457912028","-3.449358784244396"
"HG01323","-34.28082514076959","26.882710765581578","-1.8765215302119032","3.540715767070651"
"HG01325","-41.92748845764436","25.141819785814732","4.789965132600628","-7.185420608497225"
"HG01326","-36.48164167487994","25.118660679087043","0.667392581468448","-9.126236984157003"
"HG01334","-41.67273341282271","24.041461154818535","0.7976087178103626","-5.228935859398916"
"HG01341","-41.94971465412527","23.595988900400698","3.6904241964221","-3.873501911526546"
"HG01342","-45.68958612589631","28.205936193466187","-6.803836032981053","-5.4332854627864435"
"HG01344","-41.73705164366402","24.15899128932506","1.0115091323386878","-14.470970352878794"
"HG01345","-30.391076827188954","22.78423571586609","4.607344260439277","-0.645253493450582"
"HG01348","-31.119062940822914","21.580858936533332","6.635762882884592","2.694835791364312"
"HG01350","-46.53936734201852","22.743393283337355","4.505210876697674","2.5899337633745745"
"HG01351","-38.647893785033375","26.704082340700552","0.5163792564999312","-2.0841931178001687"
"HG01353","-43.48679645266384","19.745936000021175","1.148465792532079","2.022828195360489"
"HG01354","-36.33672706922516","27.503002958139405","3.34237692062743","-6.411095955176279"
"HG01356","-47.34067907475401","18.95202754251659","3.531222221441567","7.536296469625086"
"HG01357","-35.4080041362904","25.057515859603882","3.792420546640642","-10.169603453949094"
"HG01359","-36.17793726990931","21.945029113674536","3.1328044068068266","-4.8616158652585"
"HG01360","-27.273503112606704","23.48430951498449","3.1899180917534977","-4.756640299572609"
"HG01362","-39.19562666758429","21.464128458173946","1.8820990974782035","5.704613489564508"
"HG01363","-45.01153400889598","23.072328413836658","9.153544808505103","10.078945256071165"
"HG01365","-34.58241649053525","21.966868916526437","-0.19562601670622826","0.3425361647969112"
"HG01366","-47.42579828819726","20.553321824409068","6.540744111291133","3.288687063846737"
"HG01369","-42.44895911030471","19.852527404669672","8.067587861791253","-10.49824748467654"
"HG01372","-30.655488108750433","24.03072275139857","2.659274675534107","-5.396451148553751"
"HG01374","-39.8586659473367","24.657442927127704","1.918476353166625","-10.771691199857742"
"HG01375","-36.46340331702959","27.918174624443054","7.918067404418252","-0.006752803223207593"
"HG01377","-29.15293580456637","20.88068577647209","6.385478193173185","8.45687053189613"
"HG01378","-48.02227777859662","21.030132610583678","7.446114483289421","-2.136545494897291"
"HG01383","-43.399172836449","22.858174299821258","8.085842100903392","-1.4161345986649394"
"HG01384","-36.858436656184494","28.00136387348175","-3.472288738936186","-1.4524718241300434"
"HG01389","-35.052719909814186","24.130694162566215","6.320469407364726","-10.793464718735777"
"HG01390","-43.86219823604915","20.86940682597924","1.4758027328643948","12.523726667277515"
"HG01392","-34.96957689593546","24.39778959751129","-2.709541572490707","-13.812477072584443"
"HG01393","-39.40094124118332","21.870925885159522","-0.9804708523442969","-3.443227247800678"
"HG01395","-39.118331969715655","31.61830484867096","7.586392420926131","-7.783647942123935"
"HG01396","-40.61940201011021","21.447190294973552","5.039403799106367","-3.061045188223943"
"HG01398","-45.27704196062405","22.4179351311177","3.5025414617266506","-2.908091439283453"
"HG01402","-49.897819325793535","20.608598494902253","0.2977567450143397","12.516353910672478"
"HG01403","-30.771520185633563","22.920774827711284","-6.970360143575817","1.7701128248590976"
"HG01405","-45.98266166821122","22.08632184145972","-1.4995564778801054","-5.644366896129213"
"HG01412","-37.23816103138961","21.598713655257598","3.828891976037994","-6.466762978350744"
"HG01413","-39.28968454175629","25.972663044929504","0.7695492821512744","13.689246133435518"
"HG01414","-44.258084021741524","20.54794253327418","2.6888319675344974","6.91645303205587"
"HG01431","-31.504197442904115","26.045884584775195","2.9375890203518793","-4.8966940173413604"
"HG01432","-39.74261301441584","21.364932951983064","11.331896606716327","5.230562517768703"
"HG01435","-40.60397340764757","18.677108348347247","4.250120269600302","-0.6469483943656087"
"HG01437","-34.328003554139286","24.637875793501735","-2.071752691990696","3.6889463388361037"
"HG01438","-41.82355589186773","20.555426098406315","-1.0627695969305933","0.41357485787011683"
"HG01440","-31.2070373268798","19.636126816272736","7.799264004919678","-2.240263662301004"
"HG01441","-33.498161399737","24.17907146923244","5.321011417778209","-3.7669720547273755"
"HG01443","-43.81205942528322","25.547994249034673","4.814953794004396","-3.895448298775591"
"HG01444","-35.4453700032318","24.70686936378479","9.36132206628099","4.232119976775721"
"HG01447","-42.55533559957985","20.031560067785904","-2.295383636141196","-6.146893102675676"
